gene_id,log2FoldChange,padj
AT1G01010,0.891487206940891,0.095142094924788
AT1G01020,0.102646340003649,0.990120561716208
AT1G01030,-0.951335389775439,0.355432743180477
AT1G01040,0.0684158827334081,1
AT1G01046,3.49606152522739,NA
AT1G01050,-0.03218565001779,1
AT1G01060,-0.156155877975456,0.978022429389258
AT1G01070,1.17345956925343,0.0240391931637515
AT1G01080,0.0894208226471185,1
AT1G01090,-0.0925100772121926,0.937444400500274
AT1G01100,-0.258921736786242,0.855316711628893
AT1G01110,-0.76443201813262,0.236141962166191
AT1G01120,0.364216398023755,0.400795654245165
AT1G01130,1.3193690346195,0.857079756221799
AT1G01140,0.245519091865949,0.792418598873779
AT1G01150,-1.14803595666479,0.872641417485538
AT1G01160,-0.0135968058589747,1
AT1G01170,-0.205970667691809,0.960190986222796
AT1G01180,0.4213198080461,0.62562669853838
AT1G01190,-0.139425958050017,1
AT1G01200,-1.61808133293058,0.000898834006159782
AT1G01210,-0.552109602943566,0.2826652039968
AT1G01220,0.38196961737073,0.237584562629836
AT1G01225,0.287744696873481,0.892643340006917
AT1G01230,-0.369771742395558,0.256962202090831
AT1G01240,0.145863373256286,0.967155651005664
AT1G01250,0.478604374160098,1
AT1G01260,-0.011837335902998,1
AT1G01290,-0.021985712010012,1
AT1G01300,0.0841880007345253,1
AT1G01305,2.88616103670128,NA
AT1G01310,-0.566259800856272,1
AT1G01320,-0.0928796719961685,1
AT1G01340,0.00982305154485722,1
AT1G01350,-0.184452096116436,0.686733192887107
AT1G01355,0,1
AT1G01360,-0.107418054177855,0.981457102939576
AT1G01370,0.264132286786185,0.866806513073255
AT1G01380,0.0507020215799876,1
AT1G01390,-0.0677035693811054,1
AT1G01420,0.333288278470591,0.93004721871864
AT1G01430,-0.00640509770266028,1
AT1G01440,-0.0545538742375122,1
AT1G01448,0.0368097662964105,1
AT1G01450,0,NA
AT1G01453,4.77062262544368,0.00889488698280149
AT1G01460,0,NA
AT1G01470,0.2841100018169,0.805439761547672
AT1G01480,2.20783408697475,0.207163163662972
AT1G01490,0.130964778618882,0.973498902337203
AT1G01500,0.238687372651773,0.874324403589294
AT1G01510,-0.148310471773681,0.57865447197194
AT1G01520,0.291046776169432,1
AT1G01530,2.46104083629892,NA
AT1G01540,-0.00519898346971468,1
AT1G01550,0.0827911313052188,0.959314279616288
AT1G01560,0.377091561935569,0.960190986222796
AT1G01570,-0.800692861853742,0.263481615382273
AT1G01580,0.449272145504965,0.982606000914267
AT1G01590,4.00589343847155,NA
AT1G01600,-0.563751271333417,0.658056933748444
AT1G01610,-0.0922109708601304,0.978268381102655
AT1G01620,-0.204525232323158,0.778842131105969
AT1G01630,0.247281699283049,0.686465538988014
AT1G01640,-0.65767725002751,0.7499578852269
AT1G01650,0.203259422222245,0.567809318936814
AT1G01660,-0.491710862329461,0.870698920879761
AT1G01670,-2.02959515386668,0.0690989261766588
AT1G01680,-0.340532126989349,1
AT1G01690,-0.159569185978923,0.960081578198477
AT1G01695,2.68155665899945,0.38652180072059
AT1G01700,0.651642377647324,0.796353316572473
AT1G01710,0.213753127419687,0.660883061499493
AT1G01715,0.396686927362336,0.951012937387255
AT1G01720,-0.46832731729043,0.317550887006499
AT1G01725,-0.0308828574247962,1
AT1G01730,0.103257799490936,0.95625902266087
AT1G01740,0.29986328439195,0.764856376781869
AT1G01750,0.0795339843627905,1
AT1G01760,0.170512381743564,0.963677393045697
AT1G01770,0.438474773978145,0.389534468592818
AT1G01780,0.0157992567546594,1
AT1G01790,-0.0959742596535202,0.992665423869826
AT1G01800,-0.189538125728331,0.895674853403863
AT1G01810,-0.0632398396856424,1
AT1G01820,0.09713536238863,0.980566197049909
AT1G01830,0.0618725285585657,1
AT1G01840,-0.654556932669446,0.617774141855806
AT1G01860,-0.374979643391593,0.596823039892523
AT1G01880,0.291141397913277,0.949048838189633
AT1G01900,0.129757421748758,1
AT1G01910,-0.0224446100753373,1
AT1G01920,-0.234356397709038,0.767078220537403
AT1G01930,0.150972184143522,0.883319348843326
AT1G01940,-0.0899882097494394,0.957568435867126
AT1G01950,-0.208239226483346,0.590313716679217
AT1G01960,0.135770644787243,0.943018761321491
AT1G01970,-0.184378113383991,0.909074590799308
AT1G01980,0.904757106118734,1
AT1G01990,-0.172705402317958,0.789032233931957
AT1G02000,0.0699395962746231,1
AT1G02010,0.158787797076367,0.884820209869448
AT1G02020,-0.0751043786440864,1
AT1G02030,1.60509175815125,0.362427217540852
AT1G02040,2.15797048142307,0.88905770724167
AT1G02050,-0.177487418051892,0.956063015815659
AT1G02060,-0.0617012862802508,1
AT1G02065,0.502960221598114,0.973232405825741
AT1G02070,-0.764309441919735,0.976457705270269
AT1G02080,0.180293371801047,0.895162948846743
AT1G02090,0.0564651821884069,0.978022429389258
AT1G02100,0.00338224537156155,1
AT1G02110,-0.0905281898908211,0.993589551082791
