gene_id,log2FoldChange,padj
AT1G01010,0.866401886386371,0.00173499746436869
AT1G01020,-0.396362431298824,0.351526535214135
AT1G01030,-0.395441057007208,0.430538511909172
AT1G01040,-0.132616672307013,0.680397131653107
AT1G01046,-0.597223434554563,0.816046290469286
AT1G01050,-0.273476259122169,0.0310894841613263
AT1G01060,0.516790217573775,0.52296759257542
AT1G01070,0.0378558348449575,0.966161903829523
AT1G01080,-0.513920155793705,5.12001991461445e-06
AT1G01090,-0.0326760275171476,0.885150780601402
AT1G01100,-0.297999220906669,0.134692479889026
AT1G01110,0.727195786464033,0.18627821973654
AT1G01120,-0.0298078316489174,0.978376006804045
AT1G01130,-1.0316687304217,0.291657177497736
AT1G01140,-0.183787679850204,0.745595734698842
AT1G01150,0.220796896600829,NA
AT1G01160,0.0188648985942371,0.962008439768189
AT1G01170,-0.455731712160891,0.0759966816740055
AT1G01180,0.15943421814731,0.851276262738651
AT1G01190,0.0950460479376924,0.951225376321504
AT1G01200,0.134814396995189,0.91027148365213
AT1G01210,0.331587514989706,0.515675499986156
AT1G01220,-0.23037619098768,0.246727587705499
AT1G01225,0.0550868749489253,0.946965746541128
AT1G01230,0.396611352825751,0.101489466960899
AT1G01240,-0.171829449331736,0.930777724124294
AT1G01250,-0.722200669581598,0.618276527818797
AT1G01260,0.0669017357887108,0.889669598474523
AT1G01290,0.0257967201449327,0.962732254673738
AT1G01300,-0.091231845180091,0.821369054050227
AT1G01310,-0.940741644282917,NA
AT1G01320,-0.385814757347111,0.333960233400346
AT1G01340,0.722035770644515,0.0500794680119302
AT1G01350,0.180811501757269,0.483209851992011
AT1G01360,0.00989170331948226,0.992604712824173
AT1G01370,0.552888684904716,0.216139043394154
AT1G01380,-0.262782922498596,0.898219090507846
AT1G01390,-0.917613275692097,0.221578757201125
AT1G01420,0.12951193927184,0.876921261696314
AT1G01430,-0.425276137133059,0.0619602799739107
AT1G01440,0.30807899893215,0.355768066541673
AT1G01448,-0.243305002429243,0.804870012824243
AT1G01450,1.39610530794579,0.570536181000437
AT1G01453,1.35506340196344,0.291219337328245
AT1G01470,-0.707331155185628,0.0114220687530546
AT1G01480,1.95680382071597,0.000226318680695706
AT1G01490,-0.30868544101044,0.440088136800423
AT1G01500,0.190323813823789,0.597082153296337
AT1G01510,0.241818371425935,0.421071193810215
AT1G01520,0.915201644827309,0.646645052613036
AT1G01540,-0.170347844051669,0.691465520433264
AT1G01550,0.157068702546225,0.500944324243581
AT1G01560,4.00797631181923,2.43055313759992e-07
AT1G01570,1.5547318264801,0.00981351662767637
AT1G01580,2.11512458451285,0.0222741654570143
AT1G01590,2.5179208849277,NA
AT1G01600,-0.404390752522705,0.630589907257188
AT1G01610,0.0638548867291949,0.905448315534828
AT1G01620,0.0637487078971545,0.945439294183208
AT1G01630,0.0132628391178196,0.96898981807952
AT1G01640,-0.169103943281144,0.831052140784668
AT1G01650,0.356325729381534,0.101353946906785
AT1G01660,1.59148673585653,0.0310894841613263
AT1G01670,-0.165700207410194,0.931298999954132
AT1G01680,2.74182992176927,0.0010261849870354
AT1G01690,-0.0150329317111089,0.987025428425813
AT1G01695,0.498953014182704,0.869042236248154
AT1G01700,-0.146074777150626,0.893158646376099
AT1G01710,-0.318640719922414,0.200699018329038
AT1G01715,0.38699933602471,0.7054850199137
AT1G01720,-0.0592669906592505,0.923291449541509
AT1G01725,-0.479795214815038,0.561923811803093
AT1G01730,0.411045474933846,0.0648693270190678
AT1G01740,0.333407378970174,0.413678813221903
AT1G01750,0.0814807120061022,0.934042962111797
AT1G01760,0.0517565071506208,0.95952259162818
AT1G01770,-0.284015646808064,0.691465520433264
AT1G01780,-0.300033270506287,0.571211732337814
AT1G01790,-0.153844784210341,0.560058590649154
AT1G01800,0.297604215571832,0.0448285623091096
AT1G01810,-0.0567025523176195,0.976594279443836
AT1G01820,-0.133260961719148,0.588343133942684
AT1G01830,-0.0109815575819437,0.989357158259493
AT1G01840,-0.665389567925437,0.644665761774223
AT1G01860,-0.736333257001934,0.0115592336151291
AT1G01880,0.00547745457423662,0.997575084643603
AT1G01900,0.193627199867473,0.811377618263246
AT1G01910,0.167157156639663,0.320627928119554
AT1G01920,-0.275133565918534,0.395777261295531
AT1G01930,-0.0949642518614744,0.835660855200207
AT1G01940,0.463029517721974,0.0489386717917
AT1G01950,-0.266605410084675,0.214572504458948
