gene_id,log2FoldChange,padj
AT1G01010,0.136043060028329,0.578692133241331
AT1G01020,-0.270348104005725,0.586208159164757
AT1G01030,-0.702086048598794,0.463049041187695
AT1G01040,0.206037195295318,0.167618551527867
AT1G01046,-2.22496042917549,0.242150669906131
AT1G01050,0.0423266668229068,0.827097011537862
AT1G01060,-0.544222574312803,0.176856315144138
AT1G01070,0.097522020810387,0.801443896843312
AT1G01080,-0.0923759606110028,0.818423385058943
AT1G01090,-0.284986684359995,0.345890892557682
AT1G01100,-0.118350470831983,0.777263522179669
AT1G01110,0.0132046833005947,0.988762240337799
AT1G01120,-0.182511083427872,0.701171876160061
AT1G01130,0.537134618295232,0.680622537284432
AT1G01140,0.998921165234122,0.116300509201466
AT1G01150,-0.093370657471389,NA
AT1G01160,-0.0695312929220718,0.711004932768034
AT1G01170,0.0925014565886698,0.843273733055162
AT1G01180,0.152225912293076,0.77328690207064
AT1G01190,-2.2368431965845,0.0548159913051827
AT1G01200,0.191763114999825,0.546441343173764
AT1G01210,-0.104528738236787,0.826909281524294
AT1G01220,0.296542389489602,0.100722835288381
AT1G01225,-0.268140446419134,0.249137752988426
AT1G01230,0.162166724428873,0.216743291169936
AT1G01240,-0.287664321673375,0.574455839126201
AT1G01260,-0.112647260772965,0.686632344480922
AT1G01290,-0.209844825780145,0.241395255818354
AT1G01300,-0.246072664809963,0.500928996399704
AT1G01310,-3.06420540929327,0.157624670462476
AT1G01320,0.244394031189449,0.50761444771176
AT1G01340,0.0409923354269586,0.931314310248749
AT1G01350,-0.0880316025721198,0.537176028613565
AT1G01355,0.0119411066558441,NA
AT1G01360,0.150419807020743,0.706435765951378
AT1G01370,-0.164621975120432,0.729147361323325
AT1G01380,0.193189509895846,0.821683966064286
AT1G01390,-0.240137855088739,0.932689730880318
AT1G01400,0.888908257044791,NA
AT1G01420,-0.55581839465746,0.154588816266723
AT1G01430,0.184755319530354,0.317768489183791
AT1G01440,0.178875132771864,0.48946431677905
AT1G01448,-0.0848785602090888,0.788021394610879
AT1G01450,0,NA
AT1G01453,2.12522342727185,0.373722124348155
AT1G01460,0.905262720767805,NA
AT1G01470,-0.0235938317128122,0.974399146794023
AT1G01480,1.15522280689865,0.0825896657069637
AT1G01490,-0.033795555473048,0.890135309996577
AT1G01500,-0.10312473856695,0.749839507324539
AT1G01510,0.00852066087912416,0.967644593556787
AT1G01520,-0.659057762677809,0.599387038599212
AT1G01530,-2.81558817849173,NA
AT1G01540,0.258726831648315,0.0968924545347581
AT1G01550,-0.037595072902249,0.912719534648083
AT1G01560,-1.46507777309043,0.358470194777797
AT1G01570,0.130436194534451,0.800862252341295
AT1G01580,-2.08158414828988,0.0703794634426278
AT1G01590,-2.32359783138634,NA
AT1G01600,-1.33535792553354,0.0381426468310677
AT1G01610,-0.880526710594008,0.0737570645523172
AT1G01620,0.706150943211695,0.143007986942905
AT1G01630,0.334691825743634,0.169384547749179
AT1G01640,-0.638431515128039,0.159050179527066
AT1G01650,0.313478406251568,0.113270548639017
AT1G01660,2.18610266577271,0.0107502966973718
AT1G01670,-0.0974824407203039,0.859359156322639
AT1G01680,1.58998343952491,0.628013317998373
AT1G01690,-0.0371762300903725,0.912719534648083
AT1G01695,-0.570913842353018,0.504124294369749
AT1G01700,-1.41153515191671,0.240284333857382
AT1G01710,0.20774694943969,0.253540295004424
AT1G01715,-0.203576581691589,0.763694066752535
AT1G01720,0.478696632979116,0.090511725630297
AT1G01725,-0.198313793189117,0.595581366732516
AT1G01730,-0.214574536395296,0.222715823207051
AT1G01740,-0.532585491857934,0.0942642459091124
AT1G01750,2.03151956409172,0.31244859604951
AT1G01760,-0.129018151142171,0.765444076934685
AT1G01770,0.133969669642592,0.7647888566433
AT1G01780,0.972083286078055,7.37987348813172e-06
AT1G01790,0.215277254166759,0.0722215225844724
AT1G01800,0.190213550767503,0.40163910309614
AT1G01810,-0.0850261238964866,0.930877173510048
AT1G01820,0.0143115726796589,0.958420447627186
AT1G01830,-0.040068298571471,0.908669604643559
AT1G01840,-0.20862171697703,0.721602839100622
AT1G01860,-0.00147386064144501,0.998147498211985
AT1G01880,0.0365617152372681,0.959606345051155
AT1G01900,1.05397650127673,0.0514362962146841
AT1G01910,0.174367173909533,0.34946520963121
AT1G01920,-0.201274242310653,0.317043205878208
AT1G01930,0.0675069592435417,0.725595817393607
AT1G01940,-0.272448797710339,0.176856315144138
AT1G01950,0.168035257612154,0.330617688267681
AT1G01960,-0.00290108993221225,0.989912955958807
AT1G01970,-0.250158148013447,0.378960139552899
AT1G01980,2.5319819939378,NA
AT1G01990,-0.320984429715038,0.178771767446932
AT1G02000,0.426527617184009,0.10257093070264
AT1G02010,0.28551279570094,0.15212437856275
AT1G02020,-0.168969536574707,0.49694217263335
AT1G02030,-0.195114680188742,0.802870835504381
AT1G02040,1.96879550737283,NA
AT1G02050,-0.17483771315558,0.667357242848663
AT1G02060,-0.26303124006482,0.351518929735177
AT1G02070,-2.55850883437806,NA
AT1G02080,0.0381382270722915,0.818944290488763
AT1G02090,0.0769664248086719,0.674458659921898
AT1G02100,0.0690958439483387,0.682857456738432
AT1G02110,-0.322867345534811,0.192781073371328
AT1G02120,-0.0143926189286948,0.942536916642496
AT1G02130,-0.130722419833433,0.430926765514642
AT1G02140,-0.0912093131370682,0.575202515140876
AT1G02145,-0.10439553950978,0.578381691900763
AT1G02150,-0.192262721000546,0.229560336225251
AT1G02160,-0.0920370458133382,0.706808730755644
AT1G02170,0.187927345446194,0.201231816763472
AT1G02180,-0.216966866061625,0.671143622339488
AT1G02205,0.528426151132548,0.733748922876893
AT1G02220,-0.364674570684474,0.447636359338586
AT1G02230,0.389676216591109,0.703508727336949
AT1G02250,0.188132633857867,0.927719056609658
AT1G02260,0.0453684898092718,0.909124982470888
AT1G02270,0.0832878645610947,0.715342092099425
AT1G02280,0.137466623225544,0.516220824120503
AT1G02290,-0.194137599915371,0.293529403715559
AT1G02300,-0.259360938324698,0.662624450325853
AT1G02305,0.254673969910833,0.569540616785017
AT1G02310,0.116629326377865,0.920723497228291
AT1G02330,0.0533226600099881,0.694822086251726
AT1G02335,-0.346035570024375,0.65013253283373
AT1G02340,0.362781101075642,0.628930555363352
