gene_id,log2FoldChange,padj
AT1G01010,-0.0372266456992667,0.824960765960009
AT1G01020,-0.495839120642143,0.00741504402793706
AT1G01030,-0.576533300040056,0.0513422847046223
AT1G01040,0.33969394320016,0.0214178500472803
AT1G01046,0.32502877166843,0.727077130970559
AT1G01050,-0.363636001860138,3.63540368497373e-08
AT1G01060,-0.390390258131913,0.0192634935614231
AT1G01070,0.395947133340136,0.100021376254188
AT1G01080,-1.27836873584192,1.0961847877744e-13
AT1G01090,0.09360021879553,0.407527710808172
AT1G01100,-0.090162974267779,0.438057628222893
AT1G01110,-1.91545840903897,1.94518312375503e-17
AT1G01120,-0.554327943248838,4.96313375374322e-06
AT1G01130,-0.563260074448196,0.352460757537845
AT1G01140,0.259842290395504,0.0411055307053252
AT1G01150,-1.53469436335487,0.221274930855615
AT1G01160,0.267794981118194,0.00410183164261275
AT1G01170,-0.0232932972099597,0.885363200661521
AT1G01180,1.05878501732349,5.11272026040697e-18
AT1G01190,0.956795163403231,0.000395625853686105
AT1G01200,-2.21826695579265,5.35115353705395e-07
AT1G01210,-0.01026139539404,0.957628989247539
AT1G01220,-0.0475534638543065,0.749177689093863
AT1G01225,-0.814128222432987,0.00582885003567048
AT1G01230,0.213448179036874,0.0923314863598237
AT1G01240,0.555021400418645,8.76139670475853e-05
AT1G01250,-1.20158135538741,0.565387820949201
AT1G01260,-0.219724446866849,0.0374121540618433
AT1G01280,-0.380641995676737,0.889081383708835
AT1G01290,-0.288362850960999,0.0559302837276767
AT1G01300,-0.921075055790797,1.61494873578564e-15
AT1G01305,1.05967134048721,0.588184074383318
AT1G01310,2.52231659470484,0.136021455630898
AT1G01320,-0.302849949034528,0.0845244163370067
AT1G01340,1.12549136575081,4.60149785351174e-18
AT1G01350,-0.107947158392491,0.403234974828066
AT1G01355,1.68776476960256,0.000115043118377658
AT1G01360,0.564848545028398,5.96813894813296e-06
AT1G01370,-0.683074462064605,0.0805103241747331
AT1G01380,0.239345882749773,0.679761949231319
AT1G01390,-0.752646332708386,0.0296793301097331
AT1G01400,1.2688375111219,0.616394746982526
AT1G01420,0.400742569953029,0.055003152567323
AT1G01430,-0.804165574564996,5.10466316495838e-18
AT1G01440,0.680035036694836,1.0067233994233e-14
AT1G01448,0.40035779822837,8.76207242151847e-06
AT1G01450,-0.774270652044211,0.74548023340523
AT1G01453,1.73932414904735,0.000914309264630351
AT1G01470,1.42613609119629,1.06539031075356e-06
AT1G01480,0.952350187037865,0.0425967678353143
AT1G01490,0.695092249466856,4.68823437650465e-10
AT1G01500,1.21938590556923,2.08976934329683e-28
AT1G01510,-0.0721475076621676,0.51160511264857
AT1G01520,0.49099210608872,0.606376962795995
AT1G01540,-0.77371311906984,2.26422628977081e-14
AT1G01550,0.744388730116281,2.03828216462471e-34
AT1G01560,0.663839577580203,0.0566935729633519
AT1G01570,0.404856467663768,0.129194914709373
AT1G01580,-0.25336769156589,0.688131023174547
AT1G01600,-1.28311988295055,6.10084849895249e-06
AT1G01610,-0.459322258622684,0.000226464091513708
AT1G01620,-0.177432429642933,0.307310651525778
AT1G01630,-0.431826997072694,3.31051450977749e-05
AT1G01640,0.257180236844265,0.01298728991469
AT1G01650,0.699765574743369,1.16097560069301e-13
AT1G01660,-0.0867370268796079,0.86298538613754
AT1G01670,0.447463578339494,0.197207899725754
AT1G01680,2.73076260826775,6.18113571527693e-05
AT1G01690,0.506039237601003,0.012732676696418
AT1G01695,-0.85806839871465,0.112946295474084
AT1G01700,-3.00273340749939,3.68578359884044e-08
AT1G01710,0.30087855331307,0.00010110018284463
AT1G01715,-0.00297113001022702,0.994572786678089
AT1G01720,1.76035635005926,7.16837953443719e-09
AT1G01725,0.60738682408,1.02531397297618e-05
AT1G01730,0.841217639456609,3.88610497784192e-10
AT1G01740,0.441653638811149,0.000624803126452935
AT1G01750,0.0263641469301993,0.962824892294689
AT1G01760,0.601408506521175,0.00074446919360449
AT1G01770,1.13492354134488,1.01928272108568e-53
AT1G01780,0.998935425657395,5.09818280406987e-18
AT1G01790,-0.0912658258291787,0.483573910438195
AT1G01800,-0.568921507516575,7.51921508941597e-13
AT1G01810,0.731918870003868,0.152167265613902
AT1G01820,0.898954632935987,1.51548443554076e-24
AT1G01830,-0.415696776544402,0.00268035975299919
AT1G01840,-0.280961583426567,0.659032571882075
AT1G01860,-0.191698394748389,0.268852100304765
AT1G01880,-0.706854804074363,0.0377603671452795
AT1G01900,-1.08646335886978,3.13479669770352e-05
AT1G01910,0.15125086930926,0.120639407539402
AT1G01920,-0.522452342291361,6.35309785468141e-09
AT1G01930,0.184717035616415,0.169386486214948
AT1G01940,-0.578430639767886,0.00105720234746351
AT1G01950,-0.462483294527651,1.78844004377444e-06
AT1G01960,0.463498792989287,7.98698324924278e-07
AT1G01970,-0.842403357046408,1.26501647206198e-07
AT1G01980,0.541478476615679,0.700803868981668
AT1G01990,0.307940374603002,0.00754167481435985
AT1G02000,0.473769419168627,4.86115621045431e-05
AT1G02010,-0.394053907190646,0.0183159249513615
AT1G02020,0.436652989256133,0.000499147468200261
AT1G02030,-0.38242243557072,0.61970259229036
AT1G02040,0.934415405957738,0.523040693893427
AT1G02050,-0.000727996761768171,0.999321845092804
AT1G02060,-0.157548084224783,0.332852640411594
AT1G02065,-3.45004845672803,4.34925418560444e-14
AT1G02070,-0.0479132569976986,0.962122153189188
AT1G02080,0.336331564410977,0.00272608687977929
AT1G02090,-0.0941105673685959,0.361774315355221
AT1G02100,0.273447228499506,3.34134312639863e-05
AT1G02110,-0.146178161090817,0.224823333048994
AT1G02120,0.462021399484211,8.4769031703335e-14
AT1G02130,0.251651915079879,0.000953045286422854
AT1G02140,0.270400129707824,0.000133772025866222
AT1G02145,0.103013795131369,0.48637265210867
AT1G02150,-0.107300597082131,0.483214534614319
AT1G02160,-0.0577214231758839,0.728854839919943
AT1G02170,0.381524617844484,5.88132073566296e-05
AT1G02180,-0.562349867959346,0.0484461779100148
AT1G02190,-1.5160410626452,0.00864933339594382
AT1G02205,0.833668927836744,0.000290133456520862
AT1G02220,0.545001237031743,0.0146902879857413
AT1G02230,2.47306852780009,4.7659926478877e-11
AT1G02250,0.969320986552297,0.437771089848267
AT1G02260,0.118348258265186,0.291021072517937
AT1G02270,0.0237691733531195,0.885789291211957
AT1G02280,-0.446160463522314,3.6189576922333e-05
AT1G02290,-0.389933011482098,0.00357169441898493
AT1G02300,-0.170886040392378,0.235881089186428
AT1G02305,0.427897485558381,6.29004052042244e-09
AT1G02310,0.58234971537317,0.385606145520852
AT1G02330,-0.157414038951315,0.320996630965586
AT1G02335,-0.0281562211582217,0.934526705694209
AT1G02340,0.0489348271153773,0.673864503412081
AT1G02350,-2.10894802887955,1.90934612155363e-07
AT1G02360,1.38692351673086,1.69693746968464e-10
AT1G02370,0.134411687446321,0.391737573189331
AT1G02380,-0.495594269720867,0.185392778285949
AT1G02390,0.353190864510152,0.54315347277323
AT1G02400,1.41741623369298,1.3515355505331e-06
AT1G02405,0.213072904162933,0.767572147505027
AT1G02410,-0.165587905608328,0.237735738175007
AT1G02420,-0.193269843418971,0.510356703725364
AT1G02430,-0.161160347918647,0.875180331120197
AT1G02440,1.16895588489613,0.594432631463352
AT1G02450,-0.829127004796172,NA
AT1G02460,1.20112164329242,0.0262175927289293
AT1G02470,-0.423549989543382,0.262447503986756
AT1G02475,-1.29045068737631,1.37698725712698e-13
AT1G02500,0.0350681693743898,0.69301979140416
AT1G02520,1.57790016147494,2.44660044116011e-27
AT1G02530,-1.72617795332486,0.00136314608770058
AT1G02560,-0.428539004561236,1.55071050540388e-06
AT1G02570,0.937709110942718,0.152990501685227
AT1G02575,0.992772737707044,0.555720722539239
AT1G02580,3.47192344058738,9.61122286052238e-18
AT1G02590,2.02956113115095,0.58298457052618
AT1G02610,0.858504785945756,0.000201684234068357
AT1G02620,0.619058448711699,0.15964347289337
AT1G02630,-4.29214030462758,0.000892610911681821
AT1G02640,-0.508930511565284,0.0113329768204555
AT1G02650,-0.0284036160953373,0.953658779421513
AT1G02660,0.931188136076274,9.65755806180739e-05
AT1G02670,-0.57677114591398,0.223132927151991
AT1G02680,0.301738233379883,0.0476063779495345
AT1G02690,0.548819856665121,7.84571128583886e-07
AT1G02700,1.25731283763248,0.435271093984474
AT1G02705,-2.72272231963902,1.04989673391603e-07
AT1G02720,-1.45898102234604,2.88576037764059e-14
AT1G02730,-1.57386487232464,3.82670952681115e-23
AT1G02740,0.124003138768578,0.369062054859762
AT1G02750,0.335881393421347,0.077036861770966
AT1G02770,1.00931688378611,2.37410264837313e-06
AT1G02780,-0.306734704160529,1.74880445557736e-06
AT1G02790,-1.4605622912204,0.840388448033938
AT1G02800,-2.28664269930497,4.42842315893817e-07
AT1G02810,-0.277320961225307,0.256956772349519
AT1G02813,-1.92144180461786,0.479720917240465
AT1G02816,0.332203145790327,0.0418759340406016
AT1G02820,-1.15178680680165,0.059026085405969
AT1G02840,0.325126799546487,0.000710244123440486
AT1G02850,1.17161704903034,1.79673507129504e-32
AT1G02860,0.745681847988958,4.66890448822116e-14
AT1G02870,-0.390218712285299,0.000939493113908025
AT1G02880,0.601728583308669,5.79940108052725e-06
AT1G02890,0.251566659805592,0.000310521910228026
AT1G02900,-0.107931883281963,0.549711066405572
AT1G02910,0.19035372752565,0.073885174400355
AT1G02920,1.5696720068466,1.47028354730903e-09
AT1G02930,0.697414510652972,0.0535494172024028
AT1G02940,-1.39417699488452,NA
AT1G02950,-0.622205586056965,0.0196418308612244
AT1G02960,-0.533394293097268,1.01485273149175e-05
AT1G02970,-1.49658849057303,0.000225419460624917
AT1G02980,-0.220314865124813,0.908164686985639
AT1G02990,0.0758443484729107,0.615554436113732
AT1G03000,-0.0626101243675368,0.599800382628318
AT1G03010,-1.11700058367512,0.00893482558117264
AT1G03020,-0.653591748958831,0.606273758790895
AT1G03030,0.0360432678095063,0.849853666382958
AT1G03040,0.436121335531228,2.63219528552101e-11
AT1G03050,-1.17533760704178,0.894437152807412
AT1G03055,-0.986573314118766,0.282348632349144
AT1G03060,0.287824306411261,0.0560509619246952
AT1G03070,-0.0764781895114292,0.922039911501644
AT1G03080,0.362270917031415,0.0017561877340166
AT1G03090,1.67340306668309,1.23584498758912e-33
AT1G03100,-1.05987831080795,3.79563176201201e-06
AT1G03103,1.85283785127111,0.137151053373103
AT1G03106,5.13067082832694,5.49775548377422e-24
AT1G03110,-0.728321162759893,7.20690712143922e-08
AT1G03120,-0.28371960985797,0.76073505553995
AT1G03130,0.222523004664151,0.237883372246239
AT1G03140,0.261248571529799,0.000897379946766038
AT1G03150,-0.0502205506426102,0.759963076565683
AT1G03160,-0.138930747029628,0.362331396973055
AT1G03165,-0.371079849449314,0.755203309327992
AT1G03170,0.053224552924284,0.930193020687123
AT1G03180,0.57081948365827,0.0111396305812158
AT1G03190,0.173599955153903,0.0725252721694015
AT1G03200,0.450830229785709,0.383925906545313
AT1G03210,0.295824130974626,0.000477853895614131
AT1G03220,1.48451858112534,2.22735378157359e-32
AT1G03230,-0.472539107797332,0.00175887189709924
AT1G03240,-0.140651585636221,0.969573653445686
AT1G03250,0.0843630650898561,0.613831647716827
AT1G03260,-0.349205133992205,0.0102483910492858
AT1G03270,-1.28153470406121,0.000862590266012805
AT1G03280,0.0740231471148877,0.350350694524291
AT1G03290,0.824948414535357,1.21848002071799e-14
AT1G03300,-0.612741307409987,0.00122056218349442
AT1G03310,-1.14773820646728,1.70726022051108e-16
AT1G03320,-0.942233079400558,0.457810294379545
AT1G03330,-0.314577694469975,0.0205011292222907
AT1G03340,0.705211465120044,0.00376449166920932
AT1G03350,0.0334255930733853,0.763529949164037
AT1G03360,-0.654427950168228,7.98824302474132e-05
AT1G03365,-0.178075384406609,0.135087344754747
AT1G03370,0.732155120971886,8.01040409140534e-22
AT1G03380,0.921431981295783,1.86769572137862e-39
AT1G03390,2.09984023663694,0.237397763566792
AT1G03395,2.85771643422022,0.0127420278139876
AT1G03400,1.36305531557068,8.47309420542188e-18
AT1G03410,0.0883798824715434,0.588065192392368
AT1G03430,0.0627982645170461,0.728283514799132
AT1G03440,0.535022874063892,0.0229478952700272
AT1G03445,-1.23647742384349,0.0435921936358816
AT1G03457,0.122891912644935,0.375817715450275
AT1G03470,0.490628550728891,5.46771836266321e-05
