gene_id,log2FoldChange,padj
AT1G01010,-0.734408969207523,0.00596244956341741
AT1G01020,-0.272231161449624,0.0286722299324667
AT1G01030,-0.235236457803589,0.477721077961022
AT1G01040,0.148785577052116,0.00736969535804561
AT1G01046,1.91792320646202,0.421744286317359
AT1G01050,-0.526728415771041,1.86998171962796e-16
AT1G01060,-1.93807410139256,2.68009669640744e-81
AT1G01070,-1.11790444083602,4.89924033016868e-06
AT1G01080,-0.204802613855097,0.0131466975194155
AT1G01090,0.221258320374701,0.000418505194725108
AT1G01100,0.43789986823761,5.68062670241561e-05
AT1G01110,-0.0584636148622711,0.843639597676586
AT1G01120,-0.102262603808893,0.5839867855538
AT1G01130,-0.0920180782423797,0.944326219989862
AT1G01140,0.166883281921574,0.456974394818857
AT1G01150,-0.582089033742427,0.665627743514244
AT1G01160,0.138448908778286,0.177599503524658
AT1G01170,-0.310967053906096,3.6257488589646e-05
AT1G01180,-0.265313021826535,0.118053934420082
AT1G01190,0.968317144634386,3.46534070857033e-05
AT1G01200,-0.516768748640897,0.0459155587450996
AT1G01210,-0.386964394499557,0.00504807401888588
AT1G01220,0.0330528994204855,0.690361361689243
AT1G01225,0.196798944609652,0.371354888014012
AT1G01230,0.507250126597295,5.4574573507379e-07
AT1G01240,0.243697863249147,0.11887469989271
AT1G01250,-1.65687580746537,3.82604177730307e-15
AT1G01260,0.23543248624679,0.0527043761846448
AT1G01290,-0.417861395088115,3.97289669979381e-07
AT1G01300,1.41627336731591,4.85581149122068e-73
AT1G01310,0.428820660626782,0.883151560711846
AT1G01320,-0.67653180972651,5.91203855455801e-23
AT1G01340,0.518791665688783,0.00161235202318194
AT1G01350,0.221409616357808,0.0197400250858412
AT1G01355,0.389664830499481,0.813337236411605
AT1G01360,0.156231827778787,0.273325597810749
AT1G01370,-0.245571457313571,0.4059875160736
AT1G01380,-0.781275137855305,0.00563862321561773
AT1G01390,-0.526298351770876,0.000287313988044067
AT1G01420,-0.111646881156106,0.429517141359916
AT1G01430,-0.483992176788519,3.42373427793859e-05
AT1G01440,0.209648365018848,0.0578256850968334
AT1G01448,0.174348804180021,0.285069227989093
AT1G01450,-0.174618356147227,0.827765033299639
AT1G01453,-0.0121887339300128,0.998225435267916
AT1G01470,0.333507914820279,0.215892498144229
AT1G01480,-1.44979635203306,0.271747065928459
AT1G01490,-0.341579783005065,0.000250184377136372
AT1G01500,0.688730899920648,5.92304989885527e-14
AT1G01510,0.463370037352063,7.92960096019509e-11
AT1G01520,-1.61936443950774,3.25122772613476e-20
AT1G01530,1.98399327179827,NA
AT1G01540,-0.167681107012538,0.00827958921934772
AT1G01550,0.228459114449732,0.000778223048899889
AT1G01560,1.00228902331675,0.0422952303156418
AT1G01570,0.252225117963431,0.560168362687476
AT1G01580,-0.413580033520133,0.0759891957218269
AT1G01590,-0.736731231803363,0.219662522469436
AT1G01600,0.209522374949906,0.458475963517448
AT1G01610,0.216019338377661,0.0322224224204695
AT1G01620,0.468227875888927,2.73288518079935e-06
AT1G01630,-0.0180995859457751,0.887857689594223
AT1G01640,-0.0105348755641395,0.988513192094277
AT1G01650,0.267423281941677,0.0984023203549947
AT1G01660,-0.567661853746766,0.0913822001921489
AT1G01670,0.18262136981174,0.535677479451049
AT1G01680,-0.64906793112912,0.137514452135938
AT1G01690,-0.0943697368745042,0.690379434824515
AT1G01695,-0.514670244030284,0.346667780214825
AT1G01700,-0.14083855460204,0.624796959065127
AT1G01710,-0.289374149270636,0.000483053170948033
AT1G01715,-0.460602512932793,0.324395312879897
AT1G01720,0.0641126989048146,0.911097759605378
AT1G01725,-0.448096184600372,0.016773588587113
AT1G01730,0.378709071642496,0.000208761055523694
AT1G01740,-0.515417109701192,0.000310289308108275
AT1G01750,1.63240930151421,0.211586779906296
AT1G01760,-0.089306015029732,0.747086099742878
AT1G01770,0.12155301022768,0.278499079936003
AT1G01780,-0.10753876842949,0.655108386373193
AT1G01790,-0.0483731452070896,0.666582491118156
AT1G01800,-0.0932193561234575,0.245590067827862
AT1G01810,0.0515766371212208,0.952978887386083
AT1G01820,0.168651692048924,0.0128166420314454
AT1G01830,0.414118570379018,0.000155759039194218
AT1G01840,-0.898776928371332,0.0218133752006387
AT1G01860,-0.00544565213573425,0.970023175228714
AT1G01880,-0.0461961082940042,0.90207047556572
AT1G01900,0.215212753216498,0.240877079776106
AT1G01910,0.354848040852311,5.02916328853078e-10
AT1G01920,0.50923955374659,3.95373078119113e-08
AT1G01930,0.272305623698773,0.00255569597059883
AT1G01940,-0.232099789055988,0.202713258389225
AT1G01950,0.152932246046515,0.0576390173918455
AT1G01960,0.927916748119377,1.80319969390697e-39
AT1G01970,-0.127377887824947,0.117149129781744
AT1G01980,-0.772039936749176,NA
AT1G01990,0.0756603111279404,0.540758858538295
AT1G02000,0.235313684158044,0.0430015770588477
AT1G02010,-0.168244181104086,0.100946384578507
AT1G02020,0.175849601481759,0.102271206175397
AT1G02030,-2.99071781864241,0.0484139112319753
AT1G02050,0.200308033495391,0.344234840714868
AT1G02060,-0.326097771151759,0.0602204130565619
AT1G02065,0.142979669877458,0.713227320011194
AT1G02070,-0.598132107869998,0.662993000667705
AT1G02080,0.38990512634571,3.6443984750691e-08
AT1G02090,0.0166737936614201,0.879841318576518
AT1G02100,-0.0951049865000738,0.284990070145252
AT1G02110,-0.0258875483339026,0.894268249950792
AT1G02120,0.155344834457328,0.0512372665153486
AT1G02130,-0.029872412107245,0.694130327895074
AT1G02140,0.105598610699325,0.130736293415678
AT1G02145,-0.181842803502128,0.0787833786169907
AT1G02150,0.444660199247356,4.61203174279763e-12
AT1G02160,-0.00304826512712,0.985980183927353
AT1G02170,0.928547773797139,3.35603557105259e-28
AT1G02180,-0.674021701602077,2.59570376666355e-05
AT1G02190,-0.291974580556819,0.792293675219998
AT1G02205,-0.426958937768828,0.00285648394096182
AT1G02220,-0.948884434323619,0.00559891617416382
AT1G02230,0.464798100644181,0.417034834455678
AT1G02250,1.14578649150825,NA
AT1G02260,0.106935729512459,0.493279250930325
AT1G02270,0.636146980107181,8.13102897762957e-16
AT1G02280,-0.0495911516424178,0.595951995516103
AT1G02290,-0.0170661782321747,0.920706868902803
AT1G02300,-0.254668721544941,0.183389677424621
AT1G02305,-0.318381587610937,0.00226071284441505
AT1G02310,-0.0832684133226547,0.964518757911915
AT1G02330,0.250651822105769,0.0012182350861966
AT1G02335,0.765088743116559,0.0366022189669225
AT1G02340,1.71943515012981,3.22026242382618e-08
AT1G02350,0.721647607976766,0.293590821306697
AT1G02360,1.90610218683067,4.1344492328083e-07
AT1G02370,0.274331306289527,0.0672709052390115
AT1G02380,-1.67195136410791,1.39339086058701e-12
AT1G02390,-0.670770151468062,0.000589570718936853
AT1G02400,-0.120241812825293,0.913146416982065
AT1G02405,0.970100102587949,0.0992608266760463
AT1G02410,-0.0998714064081315,0.301051071238971
AT1G02420,-0.542614653794089,0.121125623431164
AT1G02430,0.770277650184147,0.669361733124772
AT1G02440,1.04663055239312,0.410701886303013
AT1G02450,1.92607709077956,0.00167247326849717
AT1G02460,0.725028324967644,0.00239865064572785
AT1G02470,-2.19164454481479,0.0039795118929617
AT1G02475,-0.372375930157057,2.70223897741447e-05
AT1G02490,-2.79612829946216,0.358334033479369
AT1G02500,0.419426528077339,1.61008839603176e-08
AT1G02520,1.16048604045972,0.0572612166722673
AT1G02530,-0.130230140362753,0.90705877835456
AT1G02560,0.107477816560536,0.083453534614213
AT1G02570,-1.42608128620019,NA
AT1G02580,1.97235979743272,0.262015446181837
AT1G02610,-0.481154210886934,0.449810407355103
AT1G02620,3.38784480138069,0.0339446583152963
AT1G02630,0.393774883531936,0.641283376111844
AT1G02640,2.2086199711109,1.26089830982986e-37
AT1G02650,2.44101905922484,4.46550892231351e-09
AT1G02660,1.82403858682387,1.92953058010391e-10
AT1G02670,-0.120894295405449,0.786450086384662
AT1G02680,-0.0453963356291698,0.797857916409452
AT1G02690,0.05548979234916,0.740884541924029
AT1G02700,-0.811501250993867,0.0564318634010353
AT1G02705,-0.605377820488234,0.35198166669843
AT1G02710,-0.363230974649596,0.806614739238624
AT1G02720,0.172031720004957,0.196879204218516
AT1G02730,-0.372148665135159,0.00320048805652446
AT1G02740,0.224284008592463,0.211008818503491
AT1G02750,-0.679344725117576,1.95469783636098e-09
AT1G02770,0.266129172392056,0.675607992951174
AT1G02780,0.311616188379912,3.3536725357206e-05
AT1G02800,-0.0427759718739016,0.910446639181809
AT1G02810,-0.715075029745112,0.158557143487669
AT1G02816,-1.0738983071691,1.76333143188322e-12
AT1G02820,-1.04767233825075,6.21978804991346e-21
AT1G02830,-0.873242034521485,0.719604692077298
AT1G02840,0.420287241174091,2.71766947378162e-07
AT1G02850,-2.11916938072944,0.000720154464274435
AT1G02860,0.775446996477688,7.92913485748686e-06
AT1G02870,0.509287109677079,2.17876261758457e-05
AT1G02880,-0.503035192258153,0.000286855569203138
AT1G02890,0.496165909261336,5.59515754078996e-11
AT1G02900,0.612229322144689,0.141518861979291
AT1G02910,0.18304852870643,0.0020459962585121
AT1G02920,0.106023269077471,0.892870544213016
AT1G02930,0.30443272497532,0.609917029562695
AT1G02940,-0.776999470034939,0.416203022918501
AT1G02950,-0.14464472733164,0.557247685202964
AT1G02960,0.184027134242078,0.0636712878272122
AT1G02970,-0.79745062959898,0.000418076284985951
AT1G02990,-0.0846625099483057,0.451027951980674
AT1G03000,0.162388656833506,0.0661378349710299
AT1G03010,0.335956038991996,0.599412466647129
AT1G03020,-0.401017934192897,0.181674336501126
AT1G03030,0.000525029046293506,0.998289055615863
AT1G03040,-0.144029510734003,0.0511342229568018
AT1G03050,2.6626769367698,0.41859872598437
AT1G03055,-1.02595589978481,2.48002825479592e-17
AT1G03060,0.117905168879552,0.244491742480157
AT1G03070,-0.739333588045117,0.16073387617312
AT1G03080,-0.51664513213671,6.62086795580822e-07
AT1G03090,0.618108770279079,2.48229979361493e-06
AT1G03100,-0.227037760997589,0.390615363830819
AT1G03106,-2.81246860357512,NA
AT1G03110,-0.0955249048582256,0.493863398603954
AT1G03120,-1.36762299060205,0.115705972265793
AT1G03130,0.355251961114557,1.76803983597897e-06
AT1G03140,0.570650835985281,2.00191693091993e-20
AT1G03150,-0.167528873865171,0.0871483307550248
AT1G03160,0.185174080145901,0.00422089007243005
AT1G03165,0,NA
AT1G03170,0.0684401487169481,0.946316010766578
AT1G03180,0.0461575403011161,0.869088971504589
AT1G03190,-0.137151592410646,0.244105042328264
AT1G03200,-0.508995939602404,0.393971090343305
AT1G03210,0.215118587239099,0.270671408444491
AT1G03220,0.543443769563641,0.362962871824176
AT1G03230,0.896340194322257,2.12815747083015e-08
AT1G03240,1.12667824353902,NA
AT1G03250,-0.247089128148012,0.000709405239505941
AT1G03260,0.462160994818783,0.000715658124873617
AT1G03270,-0.427318460113456,0.0123565116465051
AT1G03280,-0.0878975283538448,0.200656418166396
AT1G03290,0.131909404709064,0.453726857528447
AT1G03300,0,1
AT1G03310,-0.475491057799781,3.68986209325528e-10
AT1G03320,-0.0720199064639565,0.956604416772935
AT1G03330,-0.306381991522369,0.00069261930002547
AT1G03340,-0.691246925798764,0.0027746165748633
AT1G03350,0.599482486139334,3.66807088247292e-18
AT1G03360,-0.101524904168955,0.429613951070361
AT1G03365,-0.316593371857189,1.21891240259997e-05
AT1G03370,1.2485323047041,1.41309895326209e-32
AT1G03380,-0.570905032124314,7.36913026424735e-10
AT1G03390,2.86982578677792,0.15548735948069
AT1G03400,1.27321053412275,1.52700580717789e-21
AT1G03410,1.20084775193657,0.000426370624226414
AT1G03430,0.307757952799643,0.00783627740870148
AT1G03440,-0.501901857706264,3.33667257822807e-06
AT1G03445,0.991568956193767,0.646674383181267
AT1G03457,0.284156577820285,0.050718538233715
AT1G03470,-0.635825994159601,0.000626970466920563
AT1G03475,0.318716435977631,3.49443479381662e-06
AT1G03495,-0.942515400560136,0.00117044661107002
AT1G03510,0.316353303387142,0.400338536759129
AT1G03520,-0.186150950132696,0.165399508650555
AT1G03530,0.153433129760864,0.238341514903836
AT1G03540,0.448325451309392,0.109599642405489
AT1G03545,0.0572031126358933,0.867795364091449
AT1G03550,-0.495184412320639,0.0097683321238072
AT1G03560,-0.0346019510373889,0.781450151429843
AT1G03590,0.327180259965436,0.000676307692357253
AT1G03600,0.159367931200067,0.0908609569288603
AT1G03610,-0.22197486305755,0.0414098136813753
AT1G03620,-0.0708722672300982,0.88343346855847
AT1G03630,0.0340875057920974,0.77623183991791
AT1G03650,0.0525225459311995,0.911938186232803
AT1G03660,-0.620147863472151,0.45096305576178
AT1G03670,-1.98545717135684,NA
AT1G03680,0.243243097717,0.00030454914639137
AT1G03687,0.273932252227892,0.0124116075826658
AT1G03700,-2.8047555512621,NA
AT1G03710,1.0725748094179,0.154933744683675
AT1G03730,0.494286178817921,0.00592058154925934
AT1G03740,0.974668069164326,5.64749595527701e-19
AT1G03750,0.36328353129323,0.0161665722559838
AT1G03760,0.775531281420081,2.83587924749347e-06
AT1G03770,-0.103345868761477,0.652224362492394
AT1G03780,-0.545162800610724,0.000987677818328743
AT1G03790,1.99831796533356,0.374613275359358
AT1G03800,-0.209496559778857,0.831627776125436
AT1G03820,-0.606544977885872,0.00579615385295333
AT1G03830,0.630100588142399,4.66255703929625e-08
AT1G03840,-0.599272715710962,0.242960313062143
AT1G03850,0.759975015226679,0.245975684890396
AT1G03860,0.351155816780434,1.09489206880008e-07
AT1G03870,0.837984355818566,3.57741988663841e-10
AT1G03900,0.442538995650858,1.24342482818721e-10
AT1G03905,0.0727858809872717,0.84832364429157
AT1G03910,0.318198531725809,1.44112927433009e-08
AT1G03920,-0.222116292157827,0.483562144677188
AT1G03930,-0.0527150254641729,0.580905217505545
AT1G03940,-1.11407136434339,0.00441833930193831
AT1G03950,-0.301040601212811,0.0222937047211126
AT1G03960,0.139411854501472,0.301442531066497
AT1G03970,0.299678184072432,0.00324455332134743
AT1G03980,1.57686866076624,0.0818913622406761
AT1G03987,0.721253312286766,0.800686718879952
AT1G03990,0.12713129010859,0.628841291889857
AT1G03993,-5.85935609778685,0.358605799726112
AT1G04000,-0.653375734562364,7.39996828440325e-06
AT1G04007,-0.518154557780927,0.113465685638186
AT1G04010,-0.441249392286121,0.000449275591871407
AT1G04013,-2.52747714243489,0.0124196245042233
AT1G04017,-1.08043886025625,0.270215742358414
AT1G04020,-0.463349090385705,0.000167596441223653
AT1G04023,-2.11679128949751,0.340459012780911
AT1G04030,-0.553743849180278,0.0245289488683881
