:START_ID,:END_ID,:TYPE,log2FC:float,padj:float
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,P:ath00500,IN_PATHWAY,,
G:AT5G20830,S:OSD-120,DE_IN,-1.708,0.0463985054636825
G:AT5G20830,S:OSD-208,DE_IN,-2.055,0.0168551131957322
G:AT5G20830,S:OSD-217,DE_IN,1.967,1.16664625755663e-20
G:AT5G20830,S:OSD-314,DE_IN,-1.182,7.58551785486805e-09
G:AT5G20830,S:OSD-38,DE_IN,-2.042,0.00077809904259724
G:AT5G20830,S:OSD-508,DE_IN,-1.397,5.39229325028204e-05
G:AT5G20830,S:OSD-565,DE_IN,1.102,0.0466448679771485
G:AT5G20830,C:Other / unknown,LOCATED_IN,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,P:ath00500,IN_PATHWAY,,
G:AT5G11920,S:OSD-120,DE_IN,-3.07,0.00119617110724748
G:AT5G11920,S:OSD-217,DE_IN,2.424,8.42302295869322e-06
G:AT5G11920,S:OSD-313,DE_IN,1.26,3.51382124960966e-07
G:AT5G11920,S:OSD-321,DE_IN,1.492,3.70978052746127e-17
G:AT5G11920,S:OSD-508,DE_IN,-2.738,2.80632273380068e-05
G:AT5G11920,S:OSD-510,DE_IN,2.128,2.62356397313332e-06
G:AT5G11920,S:OSD-565,DE_IN,5.533,0.000623494665166891
G:AT5G11920,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,P:ath00500,IN_PATHWAY,,
G:AT1G66280,S:OSD-120,DE_IN,-1.627,0.0174861334969065
G:AT1G66280,S:OSD-208,DE_IN,1.777,3.51024731423084e-16
G:AT1G66280,S:OSD-217,DE_IN,8.185,1.47078644753041e-289
G:AT1G66280,S:OSD-38,DE_IN,-1.155,0.000939152814954068
G:AT1G66280,S:OSD-437,DE_IN,-2.999,0.0230670215439478
G:AT1G66280,S:OSD-782,DE_IN,-7.085,0.000240041965868742
G:AT1G66280,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,P:ath00940,IN_PATHWAY,,
G:AT5G19890,S:OSD-120,DE_IN,-6.49,0.0261142215753248
G:AT5G19890,S:OSD-217,DE_IN,7.79,1.02595251291615e-28
G:AT5G19890,S:OSD-281,DE_IN,-1.977,0.00740944729644973
G:AT5G19890,S:OSD-313,DE_IN,2.965,3.16360173757585e-06
G:AT5G19890,S:OSD-314,DE_IN,-4.065,2.0514699845407e-07
G:AT5G19890,S:OSD-38,DE_IN,-2.709,0.000230216828112606
G:AT5G19890,S:OSD-437,DE_IN,5.347,0.0082290616065619
G:AT5G19890,S:OSD-502,DE_IN,1.297,0.0436469643414873
G:AT5G19890,C:Cell wall / apoplast,LOCATED_IN,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,P:ath00940,IN_PATHWAY,,
G:AT2G41480,S:OSD-120,DE_IN,4.849,1.59766774592319e-06
G:AT2G41480,S:OSD-193,DE_IN,1.05,0.0030634817812057
G:AT2G41480,S:OSD-208,DE_IN,-6.251,0.0125663738675516
G:AT2G41480,S:OSD-217,DE_IN,3.767,7.45087507949634e-187
G:AT2G41480,S:OSD-218,DE_IN,1.043,0.00119168811940027
G:AT2G41480,S:OSD-321,DE_IN,-1.002,3.11758679145536e-09
G:AT2G41480,S:OSD-38,DE_IN,-1.068,0.00218240123647041
G:AT2G41480,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G06720,P:ath00940,IN_PATHWAY,,
G:AT5G06720,P:ath00940,IN_PATHWAY,,
G:AT5G06720,P:ath00940,IN_PATHWAY,,
G:AT5G06720,P:ath00940,IN_PATHWAY,,
G:AT5G06720,P:ath00940,IN_PATHWAY,,
G:AT5G06720,S:OSD-120,DE_IN,-7.898,0.00596251424594134
G:AT5G06720,S:OSD-208,DE_IN,-7.426,3.57736276264151e-06
G:AT5G06720,S:OSD-217,DE_IN,1.846,1.2118496208652e-10
G:AT5G06720,S:OSD-313,DE_IN,2.172,3.34003057110709e-15
G:AT5G06720,S:OSD-321,DE_IN,-1.844,1.36434978470363e-11
G:AT5G06720,C:Cell wall / apoplast,LOCATED_IN,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,P:ath04075,IN_PATHWAY,,
G:AT5G45110,S:OSD-120,DE_IN,-1.527,0.0189329685318541
G:AT5G45110,S:OSD-208,DE_IN,-1.162,0.00959645675195891
G:AT5G45110,S:OSD-217,DE_IN,-1.458,5.89385201589401e-06
G:AT5G45110,S:OSD-314,DE_IN,-1.331,8.11385770581706e-40
G:AT5G45110,S:OSD-437,DE_IN,1.087,0.00482334885731497
G:AT5G45110,S:OSD-510,DE_IN,1.259,0.00375948124413457
G:AT5G45110,S:OSD-518,DE_IN,1.345,0.000649867982494042
G:AT5G45110,C:Nucleus,LOCATED_IN,,
G:AT3G23150,P:ath04075,IN_PATHWAY,,
G:AT3G23150,P:ath04075,IN_PATHWAY,,
G:AT3G23150,P:ath04075,IN_PATHWAY,,
G:AT3G23150,P:ath04075,IN_PATHWAY,,
G:AT3G23150,S:OSD-120,DE_IN,-2.832,0.000735633959317891
G:AT3G23150,S:OSD-281,DE_IN,-1.379,0.00121946623464727
G:AT3G23150,S:OSD-313,DE_IN,1.197,1.70821966547669e-14
G:AT3G23150,S:OSD-437,DE_IN,2.553,2.27621608241574e-19
G:AT3G23150,C:Endoplasmic reticulum,LOCATED_IN,,
G:AT4G00880,P:ath04075,IN_PATHWAY,,
G:AT4G00880,P:ath04075,IN_PATHWAY,,
G:AT4G00880,P:ath04075,IN_PATHWAY,,
G:AT4G00880,P:ath04075,IN_PATHWAY,,
G:AT4G00880,P:ath04075,IN_PATHWAY,,
G:AT4G00880,S:OSD-120,DE_IN,4.082,0.036545370976827
G:AT4G00880,S:OSD-208,DE_IN,-5.42,1.83015412573124e-18
G:AT4G00880,S:OSD-217,DE_IN,1.865,5.45479118540423e-23
G:AT4G00880,S:OSD-37,DE_IN,1.338,0.000124883971628051
G:AT4G00880,S:OSD-38,DE_IN,-1.133,0.028137651576007
G:AT4G00880,C:Other / unknown,LOCATED_IN,,
G:AT1G49720,P:ath04075,IN_PATHWAY,,
G:AT1G49720,P:ath04075,IN_PATHWAY,,
G:AT1G49720,S:OSD-120,DE_IN,-1.575,0.00104105053249003
G:AT1G49720,S:OSD-208,DE_IN,1.021,0.000389005237549812
G:AT1G49720,C:Nucleus,LOCATED_IN,,
G:AT4G34760,P:ath04075,IN_PATHWAY,,
G:AT4G34760,P:ath04075,IN_PATHWAY,,
G:AT4G34760,P:ath04075,IN_PATHWAY,,
G:AT4G34760,S:OSD-120,DE_IN,1.89,0.0135458884765798
G:AT4G34760,S:OSD-321,DE_IN,-2.583,8.03234738853534e-25
G:AT4G34760,S:OSD-498,DE_IN,-1.622,0.000310896941523424
G:AT4G34760,C:Plasma membrane,LOCATED_IN,,
G:AT5G62920,P:ath04075,IN_PATHWAY,,
G:AT5G62920,P:ath04075,IN_PATHWAY,,
G:AT5G62920,P:ath04075,IN_PATHWAY,,
G:AT5G62920,P:ath04075,IN_PATHWAY,,
G:AT5G62920,S:OSD-120,DE_IN,2.014,0.0241661926783257
G:AT5G62920,S:OSD-208,DE_IN,-1.595,0.000605749038715839
G:AT5G62920,S:OSD-217,DE_IN,2.126,6.0951658779203e-17
G:AT5G62920,S:OSD-314,DE_IN,1.751,6.98824659710964e-40
G:AT5G62920,C:Nucleus,LOCATED_IN,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,P:ath04075,IN_PATHWAY,,
G:AT3G12830,S:OSD-120,DE_IN,2.088,0.0143947299965672
G:AT3G12830,S:OSD-208,DE_IN,-2.69,2.23195063909922e-07
G:AT3G12830,S:OSD-321,DE_IN,1.415,5.97849130588397e-14
G:AT3G12830,S:OSD-437,DE_IN,1.584,0.00290370977524966
G:AT3G12830,S:OSD-498,DE_IN,1.658,0.000462837280519693
G:AT3G12830,S:OSD-678,DE_IN,-2.255,0.000130303260305753
G:AT3G12830,C:Cytoplasm,LOCATED_IN,,
G:AT4G34750,P:ath04075,IN_PATHWAY,,
G:AT4G34750,P:ath04075,IN_PATHWAY,,
G:AT4G34750,P:ath04075,IN_PATHWAY,,
G:AT4G34750,P:ath04075,IN_PATHWAY,,
G:AT4G34750,P:ath04075,IN_PATHWAY,,
G:AT4G34750,S:OSD-120,DE_IN,1.397,0.0446138847463447
G:AT4G34750,S:OSD-208,DE_IN,-1.139,7.83909033919027e-05
G:AT4G34750,S:OSD-217,DE_IN,1.281,4.03478958684873e-11
G:AT4G34750,S:OSD-321,DE_IN,-1.274,5.98186891444173e-08
G:AT4G34750,S:OSD-508,DE_IN,-1.108,0.00852297383484182
G:AT4G34750,C:Other / unknown,LOCATED_IN,,
G:AT5G57050,P:ath04075,IN_PATHWAY,,
G:AT5G57050,P:ath04075,IN_PATHWAY,,
G:AT5G57050,P:ath04075,IN_PATHWAY,,
G:AT5G57050,P:ath04075,IN_PATHWAY,,
G:AT5G57050,P:ath04075,IN_PATHWAY,,
G:AT5G57050,S:OSD-120,DE_IN,-1.863,0.00220514494846045
G:AT5G57050,S:OSD-217,DE_IN,1.19,1.67810876855528e-13
G:AT5G57050,S:OSD-313,DE_IN,1.254,3.53055054188071e-22
G:AT5G57050,S:OSD-437,DE_IN,1.514,0.0159040414422471
G:AT5G57050,S:OSD-782,DE_IN,-1.544,1.78669608906752e-18
G:AT5G57050,C:Other / unknown,LOCATED_IN,,
G:AT1G22770,P:ath04712,IN_PATHWAY,,
G:AT1G22770,P:ath04712,IN_PATHWAY,,
G:AT1G22770,P:ath04712,IN_PATHWAY,,
G:AT1G22770,P:ath04712,IN_PATHWAY,,
G:AT1G22770,P:ath04712,IN_PATHWAY,,
G:AT1G22770,S:OSD-120,DE_IN,-1.821,0.00461861776785838
G:AT1G22770,S:OSD-313,DE_IN,2.0,4.89463143614248e-92
G:AT1G22770,S:OSD-38,DE_IN,-1.327,0.000249003644938154
G:AT1G22770,S:OSD-437,DE_IN,-3.027,0.00173751947938105
G:AT1G22770,S:OSD-518,DE_IN,-1.128,2.56061372294932e-06
G:AT1G22770,C:Nucleus,LOCATED_IN,,
G:AT1G01060,P:ath04712,IN_PATHWAY,,
G:AT1G01060,P:ath04712,IN_PATHWAY,,
G:AT1G01060,P:ath04712,IN_PATHWAY,,
G:AT1G01060,P:ath04712,IN_PATHWAY,,
G:AT1G01060,S:OSD-120,DE_IN,5.756,5.50667203124435e-09
G:AT1G01060,S:OSD-208,DE_IN,-2.616,1.41936506267806e-05
G:AT1G01060,S:OSD-217,DE_IN,-2.936,9.61416419285628e-21
G:AT1G01060,S:OSD-782,DE_IN,-1.938,2.68009669640744e-81
G:AT1G01060,C:Nucleus,LOCATED_IN,,
G:AT5G24470,P:ath04712,IN_PATHWAY,,
G:AT5G24470,P:ath04712,IN_PATHWAY,,
G:AT5G24470,P:ath04712,IN_PATHWAY,,
G:AT5G24470,P:ath04712,IN_PATHWAY,,
G:AT5G24470,P:ath04712,IN_PATHWAY,,
G:AT5G24470,S:OSD-120,DE_IN,-1.797,0.015519609095684
G:AT5G24470,S:OSD-193,DE_IN,1.182,6.12002492011193e-05
G:AT5G24470,S:OSD-218,DE_IN,1.189,0.00095172795478006
G:AT5G24470,S:OSD-321,DE_IN,1.416,5.47449223958789e-12
G:AT5G24470,S:OSD-518,DE_IN,-1.284,0.000754610701765326
G:AT5G24470,C:Nucleus,LOCATED_IN,,
G:AT2G46830,P:ath04712,IN_PATHWAY,,
G:AT2G46830,P:ath04712,IN_PATHWAY,,
G:AT2G46830,P:ath04712,IN_PATHWAY,,
G:AT2G46830,S:OSD-120,DE_IN,4.53,4.9947469899363e-05
G:AT2G46830,S:OSD-217,DE_IN,-2.748,1.1448598468161e-11
G:AT2G46830,S:OSD-281,DE_IN,1.211,0.000840174154657178
G:AT2G46830,C:Nucleus,LOCATED_IN,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,P:ath04712,IN_PATHWAY,,
G:AT3G17609,S:OSD-120,DE_IN,4.264,3.38320718216041e-06
G:AT3G17609,S:OSD-208,DE_IN,-2.469,1.04963296895625e-50
G:AT3G17609,S:OSD-217,DE_IN,-2.296,2.61539918208986e-25
G:AT3G17609,S:OSD-281,DE_IN,1.043,8.79593526323424e-06
G:AT3G17609,S:OSD-313,DE_IN,-1.032,2.65368935777664e-09
G:AT3G17609,S:OSD-314,DE_IN,2.368,1.1742722213491e-41
G:AT3G17609,S:OSD-321,DE_IN,-1.091,0.0124216601642519
G:AT3G17609,S:OSD-38,DE_IN,1.887,0.0071109797197709
G:AT3G17609,C:Nucleus,LOCATED_IN,,
G:AT5G11260,P:ath04712,IN_PATHWAY,,
G:AT5G11260,P:ath04712,IN_PATHWAY,,
G:AT5G11260,P:ath04712,IN_PATHWAY,,
G:AT5G11260,P:ath04712,IN_PATHWAY,,
G:AT5G11260,S:OSD-120,DE_IN,1.073,0.0325683480676073
G:AT5G11260,S:OSD-281,DE_IN,1.077,5.05560651163981e-08
G:AT5G11260,S:OSD-313,DE_IN,1.301,3.21385136167287e-35
G:AT5G11260,S:OSD-314,DE_IN,1.899,1.15509967390658e-27
G:AT5G11260,C:Nucleus,LOCATED_IN,,
G:AT5G42250,P:ath00010,IN_PATHWAY,,
G:AT5G42250,P:ath00010,IN_PATHWAY,,
G:AT5G42250,P:ath00010,IN_PATHWAY,,
G:AT5G42250,P:ath00010,IN_PATHWAY,,
G:AT5G42250,P:ath00010,IN_PATHWAY,,
G:AT5G42250,S:OSD-193,DE_IN,1.089,3.03784031454038e-07
G:AT5G42250,S:OSD-208,DE_IN,-3.349,4.41472296327962e-11
G:AT5G42250,S:OSD-217,DE_IN,1.663,4.64392705049982e-24
G:AT5G42250,S:OSD-218,DE_IN,1.072,3.39531548862737e-05
G:AT5G42250,S:OSD-321,DE_IN,1.588,3.1999555863416e-32
G:AT5G42250,C:Cytoplasm,LOCATED_IN,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,P:ath00010,IN_PATHWAY,,
G:AT4G22110,S:OSD-193,DE_IN,1.221,0.000394138157103009
G:AT4G22110,S:OSD-208,DE_IN,-4.918,3.29642569038945e-20
G:AT4G22110,S:OSD-217,DE_IN,8.765,9.67348719987738e-13
G:AT4G22110,S:OSD-218,DE_IN,1.22,0.0039322640820849
G:AT4G22110,S:OSD-281,DE_IN,1.194,0.00227911610633321
G:AT4G22110,S:OSD-313,DE_IN,-1.33,0.000183226551830214
G:AT4G22110,C:Cytoplasm,LOCATED_IN,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,P:ath00010,IN_PATHWAY,,
G:AT1G23800,S:OSD-193,DE_IN,1.166,6.99787924185615e-11
G:AT1G23800,S:OSD-208,DE_IN,-7.981,1.51745868477814e-25
G:AT1G23800,S:OSD-217,DE_IN,2.147,1.9129596954755e-43
G:AT1G23800,S:OSD-218,DE_IN,1.15,1.17754320234321e-06
G:AT1G23800,S:OSD-38,DE_IN,-1.235,0.00335139176473976
G:AT1G23800,S:OSD-437,DE_IN,2.114,0.00242745759394914
G:AT1G23800,S:OSD-502,DE_IN,-1.058,0.0162403072781499
G:AT1G23800,S:OSD-508,DE_IN,1.696,0.00694657796939755
G:AT1G23800,S:OSD-782,DE_IN,-1.11,0.0176435272131287
G:AT1G23800,C:Mitochondrion,LOCATED_IN,,
G:AT4G33070,P:ath00010,IN_PATHWAY,,
G:AT4G33070,P:ath00010,IN_PATHWAY,,
G:AT4G33070,P:ath00010,IN_PATHWAY,,
G:AT4G33070,P:ath00010,IN_PATHWAY,,
G:AT4G33070,S:OSD-193,DE_IN,1.635,0.00716169911185007
G:AT4G33070,S:OSD-217,DE_IN,2.231,7.50578412265673e-05
G:AT4G33070,S:OSD-218,DE_IN,1.62,0.0355997593286949
G:AT4G33070,S:OSD-508,DE_IN,-4.482,5.20776053048377e-09
G:AT4G33070,C:Other / unknown,LOCATED_IN,,
G:AT5G54960,P:ath00010,IN_PATHWAY,,
G:AT5G54960,P:ath00010,IN_PATHWAY,,
G:AT5G54960,P:ath00010,IN_PATHWAY,,
G:AT5G54960,S:OSD-193,DE_IN,1.134,3.18213151783483e-09
G:AT5G54960,S:OSD-208,DE_IN,-1.766,1.34580535436262e-07
G:AT5G54960,S:OSD-218,DE_IN,1.122,3.05393661016799e-05
G:AT5G54960,C:Other / unknown,LOCATED_IN,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,P:ath00500,IN_PATHWAY,,
G:AT4G21760,S:OSD-193,DE_IN,1.521,2.97895175950576e-05
G:AT4G21760,S:OSD-208,DE_IN,-4.133,0.00273938806181175
G:AT4G21760,S:OSD-217,DE_IN,1.9,2.51684127833026e-09
G:AT4G21760,S:OSD-218,DE_IN,1.489,0.0311568604179371
G:AT4G21760,S:OSD-508,DE_IN,-1.981,0.00495281008358439
G:AT4G21760,S:OSD-518,DE_IN,1.716,0.0126800649014627
G:AT4G21760,S:OSD-782,DE_IN,-1.089,2.50502903030739e-06
G:AT4G21760,C:Other / unknown,LOCATED_IN,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,P:ath00500,IN_PATHWAY,,
G:AT1G70290,S:OSD-193,DE_IN,-1.451,0.000558704586247422
G:AT1G70290,S:OSD-208,DE_IN,-2.861,0.00477217803230615
G:AT1G70290,S:OSD-217,DE_IN,-2.673,8.55528957068338e-07
G:AT1G70290,S:OSD-218,DE_IN,-1.465,0.00349080153392032
G:AT1G70290,S:OSD-281,DE_IN,-1.075,0.0132055269049321
G:AT1G70290,S:OSD-321,DE_IN,1.066,8.85235221621125e-29
G:AT1G70290,S:OSD-38,DE_IN,-1.004,1.69671557622775e-07
G:AT1G70290,S:OSD-508,DE_IN,2.543,5.8828172853854e-06
G:AT1G70290,S:OSD-678,DE_IN,-1.034,0.0219972101501381
G:AT1G70290,C:Other / unknown,LOCATED_IN,,
G:AT1G23210,P:ath00500,IN_PATHWAY,,
G:AT1G23210,P:ath00500,IN_PATHWAY,,
G:AT1G23210,P:ath00500,IN_PATHWAY,,
G:AT1G23210,P:ath00500,IN_PATHWAY,,
G:AT1G23210,S:OSD-193,DE_IN,1.538,0.0168098370519754
G:AT1G23210,S:OSD-217,DE_IN,2.467,4.80127357236802e-06
G:AT1G23210,S:OSD-313,DE_IN,-2.976,4.4335904801498e-10
G:AT1G23210,S:OSD-565,DE_IN,7.39,5.85595587190537e-05
G:AT1G23210,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,P:ath00500,IN_PATHWAY,,
G:AT1G60270,S:OSD-193,DE_IN,1.513,1.5853290161978e-07
G:AT1G60270,S:OSD-208,DE_IN,-5.914,3.26173832579757e-19
G:AT1G60270,S:OSD-218,DE_IN,1.504,2.45847743654596e-10
G:AT1G60270,S:OSD-314,DE_IN,3.909,3.38970767651031e-33
G:AT1G60270,S:OSD-321,DE_IN,-6.184,4.74786498982433e-09
G:AT1G60270,S:OSD-782,DE_IN,-1.325,1.91226735018021e-12
G:AT1G60270,C:Other / unknown,LOCATED_IN,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,P:ath00500,IN_PATHWAY,,
G:AT5G10100,S:OSD-193,DE_IN,1.5,7.33983314160897e-07
G:AT5G10100,S:OSD-217,DE_IN,3.527,3.39396079237248e-52
G:AT5G10100,S:OSD-218,DE_IN,1.481,4.94161975860558e-06
G:AT5G10100,S:OSD-281,DE_IN,1.803,7.15224337388952e-06
G:AT5G10100,S:OSD-321,DE_IN,-1.125,4.22543466043648e-05
G:AT5G10100,S:OSD-38,DE_IN,1.209,1.68842017720412e-05
G:AT5G10100,S:OSD-437,DE_IN,3.174,2.06958053728596e-12
G:AT5G10100,S:OSD-782,DE_IN,-1.525,0.0202056665668079
G:AT5G10100,C:Other / unknown,LOCATED_IN,,
G:AT3G62740,P:ath00500,IN_PATHWAY,,
G:AT3G62740,P:ath00500,IN_PATHWAY,,
G:AT3G62740,P:ath00500,IN_PATHWAY,,
G:AT3G62740,P:ath00500,IN_PATHWAY,,
G:AT3G62740,S:OSD-193,DE_IN,1.74,1.00946121763221e-06
G:AT3G62740,S:OSD-217,DE_IN,4.6,1.50326788501376e-67
G:AT3G62740,S:OSD-218,DE_IN,1.739,0.00536378225880138
G:AT3G62740,S:OSD-313,DE_IN,-4.414,3.65470986174497e-11
G:AT3G62740,C:Other / unknown,LOCATED_IN,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,P:ath00940,IN_PATHWAY,,
G:AT5G66390,S:OSD-193,DE_IN,2.261,2.69926855932612e-34
G:AT5G66390,S:OSD-208,DE_IN,-15.198,3.41709505360483e-33
G:AT5G66390,S:OSD-217,DE_IN,6.317,7.50610066498553e-209
G:AT5G66390,S:OSD-218,DE_IN,2.247,6.1599895992511e-30
G:AT5G66390,S:OSD-281,DE_IN,1.519,1.84328902290532e-13
G:AT5G66390,S:OSD-37,DE_IN,1.358,4.04843971204298e-06
G:AT5G66390,S:OSD-38,DE_IN,-1.088,0.0109397505182214
G:AT5G66390,S:OSD-678,DE_IN,1.849,0.0107954069705353
G:AT5G66390,C:Cell wall / apoplast,LOCATED_IN,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,P:ath00940,IN_PATHWAY,,
G:AT1G68850,S:OSD-193,DE_IN,1.276,6.90692672833636e-06
G:AT1G68850,S:OSD-217,DE_IN,7.131,1.22495376295969e-88
G:AT1G68850,S:OSD-218,DE_IN,1.26,1.85760129699313e-05
G:AT1G68850,S:OSD-281,DE_IN,1.324,0.000207081247613381
G:AT1G68850,S:OSD-313,DE_IN,-1.729,6.27441469317573e-15
G:AT1G68850,S:OSD-314,DE_IN,1.993,5.55027153230927e-08
G:AT1G68850,S:OSD-437,DE_IN,3.19,0.0314267954206896
G:AT1G68850,S:OSD-508,DE_IN,1.684,0.0149308891269269
G:AT1G68850,S:OSD-519,DE_IN,-1.818,0.000801896992229964
G:AT1G68850,C:Cell wall / apoplast,LOCATED_IN,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,P:ath00940,IN_PATHWAY,,
G:AT2G37040,S:OSD-193,DE_IN,1.356,2.48311782680878e-33
G:AT2G37040,S:OSD-208,DE_IN,-3.124,2.77472256787594e-19
